6.22,-0.54,0.15,-9.82,9.83
6.24,-0.69,0.00,-9.51,9.53
6.27,-0.61,0.08,-9.59,9.61
6.29,-0.61,0.08,-9.59,9.61
6.31,-0.61,0.00,-9.59,9.61
6.33,-0.61,0.08,-9.59,9.61
6.35,-0.61,0.08,-9.74,9.76
6.37,-0.69,0.00,-9.59,9.61
6.39,-0.61,0.15,-9.66,9.68
6.41,-0.61,0.00,-9.59,9.61
6.44,-0.61,0.08,-9.59,9.61
6.46,-0.61,0.00,-9.51,9.53
6.48,-0.61,0.15,-9.51,9.53
6.50,-0.61,0.15,-9.59,9.61
6.52,-0.54,0.08,-9.66,9.68
6.55,-0.54,0.08,-9.74,9.75
6.57,-0.61,0.08,-9.59,9.61
6.59,-0.69,0.15,-9.43,9.46
6.62,-0.69,0.15,-9.51,9.54
6.64,-0.54,0.15,-9.59,9.60
6.66,-0.61,0.00,-9.28,9.30
6.68,-0.61,0.15,-9.59,9.61
6.70,-0.54,0.08,-9.51,9.52
6.72,-0.54,0.08,-9.59,9.60
6.74,-0.61,0.08,-9.51,9.53
6.76,-0.69,0.15,-9.59,9.61
6.79,-0.61,0.15,-9.59,9.61
6.81,-0.77,0.08,-9.82,9.85
6.83,-0.61,0.15,-9.51,9.53
6.85,-0.69,0.00,-9.59,9.61
6.87,-0.54,0.15,-9.66,9.68
6.89,-0.61,0.08,-9.51,9.53
6.91,-0.54,0.08,-9.51,9.52
6.95,-0.54,0.15,-9.59,9.60
6.97,-0.61,0.08,-9.59,9.61
6.99,-0.61,0.15,-9.51,9.53
7.01,-0.69,0.08,-9.59,9.61
7.03,-0.61,0.00,-9.59,9.61
7.05,-0.69,0.00,-9.59,9.61
7.07,-0.61,0.15,-9.59,9.61
7.09,-0.54,0.08,-9.51,9.52
7.11,-0.61,0.08,-9.66,9.68
7.14,-0.54,0.15,-9.51,9.53
7.16,-0.61,0.15,-9.74,9.76
7.18,-0.54,0.15,-9.59,9.60
7.20,-0.46,0.00,-9.66,9.67
7.22,-0.69,0.08,-9.59,9.61
7.24,-0.61,0.08,-9.59,9.61
7.26,-0.54,0.15,-9.51,9.53
7.28,-0.61,0.15,-9.51,9.53
7.31,-0.54,0.08,-9.59,9.60
7.33,-0.61,0.00,-9.51,9.53
7.36,-0.69,0.08,-9.51,9.53
7.38,-0.61,0.08,-9.74,9.76
7.40,-0.61,0.15,-9.43,9.45
7.42,-0.69,0.08,-9.59,9.61
7.44,-0.54,0.15,-9.59,9.60
7.47,-0.54,0.15,-9.66,9.68
7.49,-0.69,0.08,-9.43,9.46
7.51,-0.61,0.08,-9.59,9.61
7.53,-0.69,0.08,-9.28,9.31
7.55,-0.38,0.23,-9.51,9.52
7.57,-0.69,0.08,-9.59,9.61
7.59,-0.69,0.08,-9.66,9.69
7.61,-0.69,0.00,-9.66,9.69
7.64,-0.77,0.15,-9.74,9.77
7.66,-0.69,0.08,-9.51,9.53
7.68,-0.77,0.08,-9.59,9.62
7.70,-0.69,0.08,-9.51,9.53
7.72,-0.69,0.00,-9.51,9.53
7.75,-0.69,0.08,-9.66,9.69
7.77,-0.54,0.15,-9.59,9.60
7.80,-0.54,0.08,-9.51,9.52
7.82,-0.54,0.08,-9.59,9.60
7.84,-0.61,0.08,-9.59,9.61
7.86,-0.69,0.15,-9.59,9.61
7.88,-0.77,0.15,-9.59,9.62
7.90,-0.69,0.00,-9.51,9.53
7.92,-0.69,0.08,-9.43,9.46
7.95,-0.61,0.08,-9.51,9.53
7.97,-0.61,0.08,-9.66,9.68
7.99,-0.69,0.15,-9.51,9.54
8.01,-0.54,0.15,-9.51,9.53
8.03,-0.54,0.15,-9.59,9.60
8.05,-0.61,0.15,-9.59,9.61
8.07,-0.69,0.08,-9.59,9.61
8.09,-0.69,0.08,-9.51,9.53
8.12,-0.69,0.08,-9.59,9.61
8.15,-0.61,0.08,-9.51,9.53
8.17,-0.54,0.00,-9.43,9.45
8.19,-0.54,0.08,-9.43,9.45
8.22,-0.54,0.08,-9.59,9.60
8.24,-0.69,0.08,-9.66,9.69
8.26,-0.61,0.15,-9.59,9.61
8.28,-0.69,0.08,-9.59,9.61
8.30,-0.77,0.08,-9.59,9.62
8.32,-0.69,0.08,-9.59,9.61
8.35,-0.69,0.08,-9.59,9.61
8.37,-0.61,0.15,-9.59,9.61
8.39,-0.54,0.00,-9.59,9.60
8.41,-0.54,0.08,-9.59,9.60
8.43,-0.54,0.00,-9.59,9.60
8.45,-0.61,0.08,-9.51,9.53
8.48,-0.61,0.08,-9.59,9.61
8.50,-0.61,0.00,-9.59,9.61
8.52,-0.61,0.00,-9.59,9.61
8.55,-0.69,0.15,-9.59,9.61
8.57,-0.61,0.15,-9.51,9.53
8.60,-0.54,0.08,-9.51,9.52
8.62,-0.54,0.00,-9.66,9.68
8.64,-0.61,0.08,-9.43,9.45
8.66,-0.54,0.08,-9.59,9.60
8.68,-0.61,0.15,-9.51,9.53
8.70,-0.69,0.08,-9.59,9.61
8.72,-0.54,0.15,-9.43,9.45
8.74,-0.46,0.08,-9.59,9.60
8.77,-0.61,0.15,-9.28,9.30
8.79,-0.38,0.08,-9.51,9.52
8.81,-0.61,0.08,-9.66,9.68
8.83,-0.69,0.00,-9.59,9.61
8.85,-0.54,0.08,-9.59,9.60
8.87,-0.54,0.08,-9.59,9.60
8.89,-0.69,0.08,-9.59,9.61
8.91,-0.54,0.15,-9.59,9.60
8.94,-0.61,0.08,-9.66,9.68
8.97,-0.61,0.08,-9.59,9.61
8.99,-0.61,0.08,-9.51,9.53
9.01,-0.61,0.15,-9.59,9.61
9.03,-0.61,0.15,-9.43,9.45
9.05,-0.61,0.08,-9.66,9.68
9.07,-0.54,0.08,-9.51,9.52
9.10,-0.54,0.08,-9.59,9.60
9.12,-0.69,0.08,-9.66,9.69
9.14,-0.61,0.08,-9.51,9.53
9.16,-0.61,0.08,-9.59,9.61
9.18,-0.61,0.00,-9.59,9.61
9.20,-0.61,0.15,-9.59,9.61
9.22,-0.61,0.15,-9.59,9.61
9.24,-0.61,0.08,-9.59,9.61
9.27,-0.69,0.08,-9.66,9.69
9.29,-0.54,0.08,-9.51,9.52
9.31,-0.69,0.15,-9.59,9.61
9.33,-0.61,0.08,-9.28,9.30
9.36,-0.61,0.15,-9.59,9.61
9.38,-0.61,0.15,-9.66,9.68
9.40,-0.61,0.00,-9.66,9.68
9.43,-0.61,0.08,-9.43,9.45
9.45,-0.69,0.08,-9.59,9.61
9.47,-0.61,0.15,-9.59,9.61
9.49,-0.69,0.08,-9.66,9.69
9.52,-0.61,0.08,-9.51,9.53
9.54,-0.61,0.08,-9.43,9.45
9.56,-0.61,0.00,-9.59,9.61
9.58,-0.61,0.08,-9.59,9.61
9.75,-0.54,0.08,-9.59,9.60
9.77,-0.61,0.08,-9.66,9.68
9.79,-0.61,0.08,-9.66,9.68
9.81,-0.54,0.08,-9.59,9.60
9.84,-0.61,0.08,-9.66,9.68
9.86,-0.69,0.08,-9.59,9.61
9.88,-0.61,0.08,-9.66,9.68
9.91,-0.61,0.15,-9.66,9.68
9.93,-0.54,0.08,-9.66,9.68
9.95,-0.61,0.15,-9.66,9.68
9.97,-0.54,0.00,-9.51,9.52
9.99,-0.61,0.08,-9.51,9.53
10.02,-0.61,0.15,-9.66,9.68
10.04,-0.61,0.15,-9.59,9.61
10.06,-0.61,0.15,-9.59,9.61
10.08,-0.61,0.08,-9.59,9.61
10.10,-0.69,0.08,-9.51,9.53
10.12,-0.61,0.15,-9.59,9.61
10.14,-0.54,0.00,-9.66,9.68
10.16,-0.54,0.08,-9.59,9.60
10.19,-0.61,0.08,-9.66,9.68
10.21,-0.54,0.08,-9.59,9.60
10.23,-0.54,0.15,-9.59,9.60
10.25,-0.69,0.08,-9.51,9.53
10.27,-0.54,0.08,-9.59,9.60
10.30,-0.54,0.08,-9.51,9.52
10.32,-0.69,0.08,-9.51,9.53
10.35,-0.69,0.08,-9.59,9.61
10.37,-0.61,0.15,-9.74,9.76
10.39,-0.54,0.08,-9.59,9.60
10.41,-0.61,0.15,-9.59,9.61
10.43,-0.69,0.15,-9.59,9.61
10.45,-0.54,0.08,-9.59,9.60
10.47,-0.69,0.08,-9.59,9.61
10.50,-0.69,0.00,-9.66,9.69
10.52,-0.61,0.08,-9.66,9.68
10.54,-0.61,0.08,-9.59,9.61
10.56,-0.54,0.08,-9.51,9.52
10.58,-0.61,0.08,-9.51,9.53
10.60,-0.61,0.08,-9.51,9.53
10.62,-0.61,0.08,-9.66,9.68
10.65,-0.69,0.15,-9.51,9.54
10.67,-0.61,0.08,-9.59,9.61
10.70,-0.61,0.08,-9.59,9.61
10.72,-0.54,0.08,-9.59,9.60
10.74,-0.54,0.08,-9.82,9.83
10.76,-0.61,0.08,-9.59,9.61
10.79,-0.61,0.08,-9.59,9.61
10.81,-0.54,0.08,-9.74,9.75
10.83,-0.61,0.15,-9.59,9.61
10.85,-0.61,0.08,-9.59,9.61
10.87,-0.61,0.00,-9.66,9.68
10.89,-0.61,0.00,-9.59,9.61
10.91,-0.69,0.15,-9.59,9.61
10.93,-0.61,0.08,-9.59,9.61
10.96,-0.54,0.15,-9.59,9.60
10.98,-0.46,0.08,-9.59,9.60
11.00,-0.54,0.08,-9.59,9.60
11.02,-0.61,0.08,-9.66,9.68
11.04,-0.61,0.00,-9.51,9.53
11.07,-0.61,0.08,-9.66,9.68
11.09,-0.61,0.08,-9.51,9.53
11.11,-0.61,0.15,-9.43,9.45
11.14,-0.69,0.08,-9.59,9.61
11.16,-0.69,0.00,-9.74,9.76
11.18,-0.61,0.00,-9.59,9.61
11.20,-0.61,0.08,-9.51,9.53
11.22,-0.61,0.08,-9.51,9.53
11.24,-0.69,0.08,-9.51,9.53
11.26,-0.61,0.08,-9.59,9.61
11.28,-0.61,0.15,-9.43,9.45
11.31,-0.69,0.15,-9.59,9.61
11.33,-0.61,0.08,-9.43,9.45
11.35,-0.61,0.08,-9.59,9.61
11.37,-0.61,0.08,-9.51,9.53
11.39,-0.61,0.08,-9.66,9.68
11.41,-0.61,0.08,-9.51,9.53
11.43,-0.61,0.08,-9.51,9.53
11.46,-0.61,0.15,-9.59,9.61
11.48,-0.61,0.08,-9.74,9.76
11.51,-0.61,0.15,-9.59,9.61
11.53,-0.54,0.08,-9.59,9.60
11.55,-0.54,0.23,-9.59,9.60
11.57,-0.54,0.08,-9.51,9.52
11.59,-0.61,0.08,-9.43,9.45
11.61,-0.69,0.08,-9.51,9.53
11.64,-0.69,0.15,-9.43,9.46
11.66,-0.61,0.08,-9.59,9.61
11.68,-0.54,0.08,-9.74,9.75
11.70,-0.61,0.08,-9.66,9.68
11.72,-0.69,0.08,-9.43,9.46
11.74,-0.61,0.08,-9.59,9.61
11.76,-0.54,0.15,-9.59,9.60
11.78,-0.61,0.15,-9.43,9.45
11.81,-0.61,0.23,-9.59,9.61
11.83,-0.69,0.08,-9.59,9.61
11.86,-0.61,0.08,-9.51,9.53
11.88,-0.61,0.00,-9.66,9.68
11.90,-0.61,0.00,-9.66,9.68
11.92,-0.69,0.00,-9.59,9.61
11.94,-0.61,0.00,-9.51,9.53
11.97,-0.61,0.08,-9.51,9.53
11.99,-0.61,0.08,-9.59,9.61
12.01,-0.69,0.00,-9.66,9.69
12.03,-0.61,0.15,-9.51,9.53
12.05,-0.61,0.08,-9.51,9.53
12.07,-0.69,0.08,-9.59,9.61
12.09,-0.61,0.08,-9.51,9.53
12.11,-0.61,0.00,-9.43,9.45
12.14,-0.46,0.08,-9.59,9.60
12.16,-0.54,0.00,-9.66,9.68
12.18,-0.61,0.08,-9.51,9.53
12.20,-0.69,0.08,-9.51,9.53
12.23,-0.69,0.08,-9.59,9.61
12.25,-0.61,0.00,-9.59,9.61
12.27,-0.61,0.00,-9.66,9.68
12.30,-0.69,0.00,-9.66,9.69
12.32,-0.61,0.08,-9.59,9.61
12.34,-0.77,0.08,-9.59,9.62
12.36,-0.54,0.00,-9.51,9.52
12.38,-0.69,0.08,-9.59,9.61
12.40,-0.54,0.15,-9.59,9.60
12.42,-0.54,0.08,-9.66,9.68
12.44,-0.69,0.08,-9.59,9.61
12.47,-0.61,0.15,-9.59,9.61
12.49,-0.54,0.08,-9.59,9.60
12.51,-0.69,0.15,-9.59,9.61
12.53,-0.54,0.08,-9.51,9.52
12.55,-0.61,0.08,-9.51,9.53
12.57,-0.54,0.08,-9.59,9.60
12.60,-0.61,0.15,-9.59,9.61
12.63,-0.54,0.15,-9.51,9.53
12.65,-0.54,0.00,-9.59,9.60
12.67,-0.61,0.08,-9.66,9.68
12.69,-0.61,0.08,-9.66,9.68
12.71,-0.92,0.08,-9.59,9.63
12.73,-0.54,0.08,-9.66,9.68
12.76,-0.61,0.08,-9.51,9.53
12.78,-0.61,0.08,-9.59,9.61
12.80,-0.61,0.08,-9.59,9.61
12.82,-0.61,0.15,-9.51,9.53
12.84,-0.54,0.15,-9.66,9.68
12.86,-0.54,0.08,-9.59,9.60
12.89,-0.69,0.08,-9.66,9.69
12.91,-0.61,0.15,-9.66,9.68
12.93,-0.61,0.15,-9.51,9.53
12.95,-0.54,0.08,-9.59,9.60
12.97,-0.69,0.08,-9.66,9.69
13.00,-0.54,0.08,-9.43,9.45
13.03,-0.54,0.00,-9.59,9.60
13.05,-0.54,0.08,-9.51,9.52
13.07,-0.54,0.08,-9.51,9.52
13.09,-0.54,0.15,-9.66,9.68
13.11,-0.61,0.15,-9.51,9.53
13.13,-0.69,0.08,-9.66,9.69
13.15,-0.61,0.08,-9.66,9.68
13.18,-0.54,0.15,-9.43,9.45
13.20,-0.54,0.15,-9.59,9.60
13.22,-0.61,0.00,-9.59,9.61
13.24,-0.61,0.15,-9.51,9.53
13.26,-0.61,0.08,-9.59,9.61
13.28,-0.46,0.08,-9.66,9.67
13.31,-0.61,0.00,-9.59,9.61
13.33,-0.61,0.23,-9.51,9.53
13.35,-0.61,0.00,-9.51,9.53
13.37,-0.61,0.15,-9.51,9.53
13.40,-0.54,0.23,-9.59,9.60
13.42,-0.61,0.00,-9.82,9.84
13.44,-0.61,0.15,-9.59,9.61
13.47,-0.61,0.08,-9.59,9.61
13.49,-0.69,0.15,-9.59,9.61
13.51,-0.61,0.08,-9.66,9.68
13.53,-0.54,0.00,-9.51,9.52
13.55,-0.69,0.15,-9.51,9.54
13.57,-0.38,0.15,-9.59,9.59
13.59,-0.69,0.08,-9.59,9.61
13.62,-0.69,0.08,-9.59,9.61
13.64,-0.54,0.15,-9.66,9.68
13.66,-0.69,0.15,-9.66,9.69
13.68,-0.61,0.08,-9.59,9.61
13.70,-0.69,0.08,-9.66,9.69
13.73,-0.77,0.15,-9.51,9.54
13.75,-0.69,0.08,-9.66,9.69
13.77,-0.61,0.08,-9.59,9.61
13.80,-0.54,0.08,-9.66,9.68
13.82,-0.69,0.15,-9.43,9.46
13.85,-0.61,0.15,-9.59,9.61
13.87,-0.61,0.08,-9.43,9.45
13.89,-0.77,0.00,-9.59,9.62
13.91,-0.54,0.08,-9.66,9.68
13.93,-0.69,0.08,-9.66,9.69
13.95,-0.61,0.00,-9.59,9.61
13.97,-0.61,0.08,-9.59,9.61
13.99,-0.61,0.23,-9.51,9.53
14.02,-0.61,0.15,-9.51,9.53
14.04,-0.54,0.00,-9.59,9.60
14.06,-0.61,0.08,-9.43,9.45
14.08,-0.54,0.00,-9.66,9.68
14.10,-0.69,0.08,-9.51,9.53
14.12,-0.61,0.08,-9.59,9.61
14.14,-0.61,0.08,-9.59,9.61
14.16,-0.61,0.23,-9.51,9.53
14.20,-0.61,0.15,-9.66,9.68
14.22,-0.61,0.15,-9.59,9.61
14.24,-0.61,0.08,-9.59,9.61
14.26,-0.61,0.00,-9.66,9.68
