3.89,-6.60,0.08,-7.36,9.88
3.91,-6.52,0.00,-7.52,9.95
3.93,-6.44,0.08,-7.44,9.84
3.95,-6.21,0.00,-6.75,9.17
3.97,-6.37,0.15,-7.21,9.62
3.99,-6.37,0.08,-6.90,9.39
4.02,-6.75,0.23,-7.52,10.10
4.04,-6.67,0.08,-7.67,10.17
4.06,-6.67,0.23,-7.75,10.23
4.08,-6.37,0.00,-6.90,9.39
4.10,-6.37,0.08,-7.13,9.56
4.12,-6.37,0.08,-6.83,9.33
4.14,-6.52,0.00,-7.29,9.78
4.16,-6.75,0.23,-8.13,10.57
4.20,-6.52,0.15,-7.59,10.01
4.22,-6.37,0.00,-7.21,9.62
4.24,-6.14,-0.08,-6.60,9.01
4.26,-6.37,0.23,-6.52,9.11
4.28,-6.14,0.23,-7.21,9.47
4.30,-6.67,0.23,-7.36,9.94
4.32,-6.37,0.08,-7.44,9.79
4.34,-6.37,0.00,-7.52,9.85
4.37,-6.44,0.08,-7.29,9.73
4.39,-6.52,0.15,-7.13,9.66
4.41,-6.29,0.23,-7.29,9.63
4.43,-6.67,0.08,-7.59,10.11
4.45,-6.52,0.15,-7.75,10.12
4.47,-6.44,0.08,-7.52,9.90
4.49,-6.52,0.08,-7.36,9.83
4.51,-6.60,0.23,-7.21,9.77
4.54,-6.37,0.15,-7.13,9.56
4.56,-6.75,0.08,-7.06,9.76
4.59,-6.14,0.00,-7.06,9.35
4.61,-6.44,0.08,-6.98,9.50
4.63,-6.52,0.08,-7.52,9.95
4.65,-6.60,0.15,-7.59,10.06
4.67,-6.44,0.15,-7.21,9.67
4.70,-6.52,0.15,-7.13,9.66
4.72,-6.29,0.15,-7.29,9.63
4.74,-6.52,0.08,-7.52,9.95
4.76,-6.60,0.08,-7.44,9.94
4.78,-6.37,0.00,-7.36,9.73
4.80,-6.44,0.08,-7.36,9.78
4.82,-6.44,0.23,-7.52,9.90
4.84,-6.37,0.15,-7.21,9.62
4.86,-6.60,0.00,-7.21,9.77
4.89,-6.60,0.00,-7.06,9.66
4.91,-6.60,0.15,-7.52,10.00
4.93,-6.44,0.15,-7.36,9.78
4.95,-6.60,0.08,-7.75,10.17
4.98,-6.75,0.08,-7.82,10.33
5.00,-6.52,0.08,-7.21,9.72
5.03,-6.52,0.15,-7.44,9.89
5.05,-6.37,0.08,-7.13,9.56
5.07,-6.44,0.00,-6.83,9.39
5.09,-6.60,0.31,-6.60,9.33
5.11,-6.83,0.23,-7.29,9.99
5.14,-6.37,0.08,-7.21,9.62
5.16,-6.52,0.00,-7.44,9.89
5.18,-6.29,0.00,-7.67,9.92
5.20,-6.21,0.00,-6.90,9.29
5.22,-6.67,0.15,-7.44,9.99
5.24,-6.44,0.00,-7.59,9.96
5.27,-6.37,0.08,-7.36,9.73
5.29,-6.60,0.08,-7.59,10.06
5.31,-6.37,0.08,-7.36,9.73
5.33,-6.44,0.08,-7.29,9.73
5.35,-6.75,0.31,-7.52,10.11
5.38,-6.60,0.23,-7.13,9.72
5.40,-6.52,0.08,-7.21,9.72
5.42,-6.37,0.08,-7.29,9.67
5.45,-6.44,0.08,-6.98,9.50
5.47,-6.52,0.23,-7.59,10.01
5.49,-6.44,0.08,-7.29,9.73
5.51,-6.52,0.00,-7.44,9.89
5.53,-6.44,0.15,-7.44,9.84
5.55,-6.52,0.23,-7.21,9.72
5.57,-6.37,0.08,-7.29,9.67
5.59,-6.52,0.08,-7.21,9.72
5.62,-6.44,0.15,-7.06,9.55
5.64,-6.37,0.08,-7.59,9.91
5.66,-6.44,0.08,-7.59,9.96
5.68,-6.52,0.00,-7.13,9.66
5.70,-6.37,0.08,-7.06,9.50
5.72,-6.83,0.23,-6.60,9.49
5.75,-6.52,0.08,-6.98,9.55
5.77,-6.83,0.31,-7.90,10.44
5.79,-6.37,0.23,-7.59,9.91
5.81,-6.14,0.00,-7.98,10.06
5.84,-6.21,0.00,-7.44,9.69
5.86,-6.29,0.00,-6.83,9.28
5.88,-6.37,0.08,-6.75,9.28
5.90,-6.75,0.31,-7.82,10.34
5.92,-6.37,0.15,-7.67,9.97
5.94,-5.98,0.00,-6.67,8.96
5.97,-6.44,0.15,-7.44,9.84
5.99,-6.14,-0.08,-6.83,9.18
6.01,-6.29,0.08,-7.06,9.45
6.03,-6.90,0.23,-8.05,10.61
6.05,-6.60,0.08,-7.52,10.00
6.07,-6.52,0.15,-6.98,9.55
6.09,-6.52,0.23,-7.36,9.84
6.11,-6.29,0.15,-6.52,9.06
6.14,-6.21,0.00,-6.67,9.12
6.16,-6.29,0.00,-7.44,9.74
6.19,-6.52,0.15,-7.29,9.78
6.21,-6.52,0.15,-6.75,9.38
6.23,-6.29,0.15,-6.75,9.23
6.25,-6.21,-0.08,-6.83,9.23
6.27,-6.75,0.23,-7.44,10.05
6.30,-6.67,0.15,-7.59,10.11
6.44,-6.60,0.08,-7.21,9.77
6.49,-6.29,0.00,-7.21,9.57
6.51,-6.21,0.08,-6.98,9.34
6.53,-6.37,0.08,-6.98,9.45
6.55,-6.44,0.00,-6.98,9.50
6.57,-6.29,0.00,-7.21,9.57
6.59,-6.44,0.15,-7.44,9.84
6.61,-6.60,0.08,-7.13,9.71
6.64,-6.29,0.08,-7.67,9.92
6.66,-6.60,0.15,-7.67,10.12
6.68,-6.67,0.23,-7.98,10.40
6.70,-6.52,0.08,-7.75,10.12
6.73,-6.37,0.00,-7.29,9.67
6.76,-6.37,0.15,-7.06,9.50
6.78,-6.14,0.00,-6.90,9.23
6.80,-6.21,0.23,-7.06,9.40
6.82,-6.37,0.08,-7.29,9.67
6.85,-6.21,0.15,-7.29,9.58
6.87,-6.60,0.00,-7.52,10.00
6.89,-6.52,0.15,-7.67,10.07
6.91,-6.37,0.00,-7.21,9.62
6.94,-6.44,0.08,-7.59,9.96
6.96,-6.67,0.15,-7.52,10.05
6.98,-6.67,0.15,-7.90,10.34
7.00,-6.60,0.23,-7.29,9.83
7.02,-6.44,0.15,-7.21,9.67
7.05,-6.21,0.15,-7.06,9.40
7.07,-6.21,0.08,-7.06,9.40
7.09,-6.67,0.08,-7.44,9.99
7.11,-6.44,0.15,-7.13,9.61
7.14,-6.52,0.15,-7.36,9.83
7.16,-6.37,0.00,-7.36,9.73
7.18,-6.44,0.15,-7.06,9.55
7.21,-6.67,0.15,-6.75,9.49
7.23,-6.83,0.23,-7.59,10.21
7.25,-6.29,0.08,-7.13,9.51
7.27,-6.44,0.15,-7.29,9.73
7.29,-6.21,0.08,-7.36,9.63
7.32,-6.21,0.00,-6.90,9.29
7.34,-6.29,0.08,-6.83,9.28
7.36,-6.37,0.15,-7.06,9.50
7.38,-6.83,0.15,-7.90,10.44
7.40,-6.75,0.31,-8.13,10.57
7.42,-6.60,0.23,-7.98,10.35
7.45,-6.44,0.08,-7.82,10.13
7.47,-6.52,0.23,-6.75,9.39
7.49,-6.29,0.00,-6.75,9.22
7.51,-6.29,0.08,-6.83,9.28
7.54,-6.14,0.08,-6.52,8.95
7.56,-6.21,0.00,-7.29,9.57
7.58,-6.14,0.00,-7.13,9.41
7.60,-6.44,0.15,-7.06,9.55
7.62,-6.37,0.00,-7.36,9.73
7.65,-6.75,0.31,-7.44,10.05
7.67,-6.60,0.15,-7.75,10.17
7.69,-6.52,0.08,-7.90,10.24
7.71,-6.44,0.08,-7.52,9.90
7.73,-6.60,0.00,-7.52,10.00
7.76,-6.60,0.08,-7.21,9.77
7.78,-6.21,0.08,-6.75,9.17
7.80,-6.44,0.15,-7.36,9.78
7.82,-6.67,0.23,-7.52,10.05
7.84,-6.37,0.08,-7.13,9.56
7.87,-6.52,0.23,-7.52,9.95
7.89,-5.98,0.00,-6.37,8.73
7.91,-6.29,0.00,-6.67,9.17
7.94,-6.14,0.00,-7.13,9.41
7.96,-6.21,0.00,-7.36,9.63
7.98,-6.21,0.08,-7.29,9.57
8.01,-6.52,0.23,-7.75,10.13
8.03,-6.75,0.15,-7.82,10.33
8.05,-6.67,0.15,-7.44,9.99
8.07,-6.52,0.00,-7.21,9.72
8.10,-6.37,0.00,-6.83,9.33
8.12,-6.67,0.08,-7.29,9.88
8.14,-6.52,0.31,-7.52,9.95
8.16,-6.06,0.00,-7.67,9.77
8.18,-6.52,0.15,-7.67,10.07
8.20,-6.37,0.08,-7.29,9.67
8.22,-6.21,0.00,-6.75,9.17
8.24,-6.44,0.08,-7.29,9.73
8.26,-6.60,0.15,-7.67,10.12
8.28,-6.37,0.23,-7.36,9.73
8.31,-6.52,0.23,-7.59,10.01
8.34,-6.67,0.08,-7.36,9.94
8.36,-6.37,0.23,-7.13,9.56
8.38,-6.37,0.08,-7.44,9.79
8.40,-6.37,0.15,-7.13,9.56
8.43,-6.52,0.00,-7.21,9.72
8.45,-6.29,0.15,-7.06,9.45
8.47,-6.21,0.08,-6.90,9.29
8.49,-6.44,0.08,-7.21,9.67
8.51,-6.37,0.08,-7.21,9.62
8.53,-6.21,0.08,-6.52,9.00
8.55,-6.29,0.15,-7.13,9.51
8.57,-6.29,0.08,-7.44,9.74
8.60,-5.90,0.08,-6.98,9.14
8.62,-6.21,0.08,-7.06,9.40
8.64,-6.44,0.15,-7.06,9.55
8.66,-6.67,0.00,-7.36,9.94
8.69,-6.67,0.15,-7.67,10.17
8.71,-6.90,0.23,-8.05,10.61
8.74,-6.37,0.00,-6.75,9.28
8.76,-6.52,0.15,-7.36,9.83
8.78,-6.52,0.23,-7.44,9.89
8.80,-6.37,0.15,-7.06,9.50
8.83,-6.52,0.15,-7.75,10.12
8.85,-6.52,0.08,-7.44,9.89
8.87,-6.60,0.23,-7.36,9.89
8.89,-6.06,0.00,-6.83,9.13
8.91,-6.52,0.15,-7.29,9.78
8.93,-6.44,0.15,-7.29,9.73
8.95,-6.83,0.08,-7.59,10.21
8.98,-6.60,0.15,-7.98,10.35
9.00,-6.52,0.08,-7.36,9.83
9.02,-6.60,0.15,-7.52,10.00
9.04,-6.67,0.15,-6.75,9.49
9.06,-6.52,0.00,-6.83,9.44
9.08,-6.44,0.23,-7.06,9.56
9.10,-6.52,0.23,-7.44,9.89
9.14,-6.21,0.08,-7.21,9.52
9.16,-6.60,0.15,-7.21,9.77
9.18,-6.67,0.15,-7.29,9.88
9.20,-6.44,0.08,-7.67,10.02
9.22,-6.44,0.15,-7.75,10.08
9.24,-6.52,0.15,-6.98,9.55
9.27,-6.29,0.15,-7.21,9.57
9.29,-6.44,0.15,-6.60,9.22
9.31,-6.37,0.08,-6.67,9.22
9.33,-6.21,0.08,-6.98,9.34
9.35,-6.60,0.00,-7.21,9.77
9.37,-6.37,0.15,-7.21,9.62
9.39,-6.60,0.15,-7.44,9.94
9.41,-6.52,0.08,-7.36,9.83
9.44,-6.67,0.00,-6.83,9.54
9.46,-6.44,0.08,-7.13,9.61
9.48,-6.44,0.08,-7.21,9.67
9.50,-6.52,0.08,-7.36,9.83
9.52,-6.37,0.00,-6.98,9.45
9.55,-6.52,0.08,-7.59,10.01
9.57,-6.52,0.15,-7.06,9.61
9.60,-6.21,0.00,-6.67,9.12
9.62,-6.21,0.08,-6.37,8.89
9.64,-6.52,0.08,-7.29,9.78
9.66,-6.44,0.00,-7.29,9.72
9.69,-6.52,0.15,-7.67,10.07
9.71,-6.21,0.08,-7.29,9.57
9.73,-6.21,0.00,-6.44,8.95
9.75,-6.21,0.00,-6.44,8.95
9.77,-6.52,0.08,-7.29,9.78
9.79,-6.60,0.00,-7.52,10.00
9.81,-6.60,0.23,-7.59,10.06
9.83,-6.67,0.23,-8.13,10.52
9.86,-6.37,0.00,-7.29,9.67
9.88,-6.37,0.15,-7.36,9.73
9.90,-6.44,0.00,-7.06,9.55
9.92,-6.44,0.15,-6.98,9.50
9.95,-6.60,0.23,-7.21,9.77
9.97,-6.06,0.00,-6.98,9.24
9.99,-6.21,0.00,-6.90,9.29
10.01,-6.37,0.08,-7.06,9.50
10.04,-6.37,0.08,-6.67,9.22
10.06,-6.14,-0.08,-6.29,8.79
10.08,-6.44,0.15,-7.52,9.90
10.10,-6.44,0.08,-7.29,9.73
10.12,-6.37,0.15,-7.36,9.73
10.15,-6.52,0.15,-7.59,10.01
10.17,-6.29,0.00,-7.13,9.51
10.19,-6.37,0.23,-7.59,9.91
10.21,-6.37,0.08,-7.36,9.73
10.23,-6.14,0.00,-6.83,9.18
10.25,-6.52,0.15,-7.52,9.95
10.27,-6.60,0.23,-7.90,10.29
10.30,-6.44,0.15,-7.36,9.78
10.33,-6.29,0.15,-6.90,9.34
10.35,-6.67,0.31,-7.75,10.23
10.37,-6.37,0.15,-7.67,9.97
10.39,-6.60,0.15,-7.52,10.00
10.41,-6.37,0.15,-7.52,9.85
10.44,-6.52,0.08,-6.90,9.49
10.46,-6.29,0.15,-6.60,9.11
10.48,-6.52,0.08,-7.21,9.72
10.50,-6.60,0.15,-7.67,10.12
10.52,-6.21,0.00,-7.06,9.40
10.55,-6.60,0.15,-7.82,10.23
10.57,-6.67,0.15,-7.21,9.82
10.59,-6.21,0.08,-6.37,8.89
10.61,-6.37,0.08,-7.13,9.56
10.63,-6.29,0.08,-7.06,9.45
10.65,-6.29,-0.08,-7.13,9.51
10.68,-6.52,0.08,-7.82,10.18
10.70,-6.52,0.08,-7.06,9.61
10.73,-6.67,0.23,-7.52,10.05
10.75,-6.29,0.08,-7.36,9.68
10.77,-6.14,0.08,-6.44,8.90
10.80,-6.37,0.08,-6.83,9.33
10.82,-6.60,0.08,-7.52,10.00
10.84,-6.75,0.15,-7.59,10.16
10.86,-6.37,0.15,-7.21,9.62
10.88,-6.37,0.15,-7.29,9.68
10.90,-6.06,0.00,-6.60,8.96
10.92,-6.21,0.00,-6.75,9.17
10.95,-6.44,0.23,-7.67,10.02
10.97,-6.75,0.08,-7.52,10.10
10.99,-5.98,0.23,-7.98,9.97
11.01,-6.44,0.08,-7.59,9.96
11.03,-6.37,0.08,-7.06,9.50
11.05,-6.21,0.08,-7.06,9.40
11.07,-6.52,0.31,-7.82,10.19
11.10,-6.29,0.15,-7.06,9.45
11.13,-6.29,0.00,-6.83,9.28
11.15,-6.52,0.15,-7.29,9.78
11.17,-6.29,0.08,-7.44,9.74
11.19,-6.37,0.00,-8.21,10.38
11.22,-6.44,0.08,-7.98,10.25
11.24,-6.44,0.00,-7.21,9.67
11.26,-6.60,0.00,-6.98,9.60
11.28,-6.75,0.15,-6.37,9.28
11.31,-6.44,0.00,-6.83,9.39
11.33,-6.67,0.23,-7.67,10.17
11.35,-6.29,0.15,-7.06,9.45
11.38,-6.52,0.31,-7.67,10.07
11.40,-6.60,0.15,-7.59,10.06
11.42,-6.52,0.15,-6.98,9.55
11.44,-6.52,0.08,-7.52,9.95
11.47,-6.37,0.15,-7.36,9.73
11.49,-6.52,0.08,-7.21,9.72
11.52,-6.37,0.08,-6.98,9.45
11.54,-6.21,0.08,-7.21,9.52
11.56,-6.52,0.08,-7.13,9.66
11.59,-6.60,0.08,-7.75,10.17
11.61,-6.83,0.31,-7.90,10.44
11.63,-6.29,0.08,-7.13,9.51
11.65,-6.75,0.23,-7.44,10.05
11.67,-6.14,0.15,-7.13,9.41
11.69,-6.44,0.15,-7.06,9.55
11.71,-6.37,0.00,-7.67,9.97
11.73,-6.37,0.08,-6.98,9.45
11.76,-6.44,0.08,-7.21,9.67
11.78,-6.75,0.23,-7.67,10.22
11.80,-6.44,0.08,-7.13,9.61
11.82,-6.52,0.08,-7.44,9.89
11.84,-6.44,0.08,-7.59,9.96
11.86,-6.21,0.00,-6.90,9.29
11.89,-6.52,0.15,-7.29,9.78
11.91,-6.60,0.15,-7.21,9.77
11.94,-6.75,0.15,-7.36,9.99
11.96,-6.52,0.15,-6.98,9.55
11.98,-6.52,0.15,-7.59,10.01
12.00,-6.37,0.15,-7.36,9.73
12.02,-6.29,0.00,-6.90,9.34
12.05,-6.44,0.08,-6.83,9.39
12.07,-6.37,0.15,-7.06,9.50
12.09,-6.52,0.15,-7.21,9.72
12.11,-6.44,0.08,-7.67,10.02
12.13,-6.60,0.23,-7.82,10.23
12.15,-5.90,0.08,-6.60,8.85
12.17,-6.52,0.23,-7.13,9.66
12.19,-6.44,0.23,-7.29,9.73
12.22,-6.67,0.15,-7.44,9.99
12.24,-6.98,0.38,-8.36,10.90
12.26,-6.37,0.23,-7.59,9.91
12.29,-6.44,0.15,-7.36,9.78
12.31,-6.44,0.08,-7.36,9.78
12.33,-6.29,0.00,-7.21,9.57
12.35,-6.67,0.00,-7.21,9.82
12.38,-6.67,0.08,-7.44,9.99
12.40,-6.44,0.08,-7.06,9.55
12.42,-6.37,0.08,-7.29,9.67
12.44,-6.44,0.08,-7.52,9.90
12.46,-6.37,0.08,-7.36,9.73
12.48,-6.60,0.23,-7.82,10.23
12.50,-6.37,0.15,-7.36,9.73
12.52,-6.60,0.15,-7.36,9.89
12.55,-6.44,0.08,-7.44,9.84
12.57,-6.52,0.15,-6.67,9.33
12.59,-6.44,0.00,-7.21,9.67
12.61,-6.44,0.08,-7.21,9.67
12.64,-6.52,0.08,-7.29,9.78
12.66,-6.21,0.08,-7.36,9.63
12.68,-6.44,0.15,-7.29,9.73
12.70,-6.60,0.23,-7.52,10.00
12.72,-6.44,0.15,-7.52,9.90
12.74,-6.60,0.15,-7.67,10.12
12.77,-6.44,0.08,-7.44,9.84
12.79,-6.52,0.08,-6.90,9.49
12.81,-6.52,0.08,-7.06,9.61
12.83,-6.44,0.15,-7.29,9.73
12.85,-6.60,0.08,-7.29,9.83
12.87,-6.44,0.08,-7.52,9.90
12.90,-6.37,0.08,-6.90,9.39
12.92,-6.06,0.00,-6.75,9.07
12.94,-6.67,0.15,-7.13,9.77
12.96,-6.44,0.00,-7.36,9.78
12.98,-6.52,0.23,-7.52,9.95
13.00,-6.37,0.00,-7.36,9.73
13.02,-6.52,0.08,-7.21,9.72
13.05,-6.21,0.08,-7.06,9.40
13.07,-6.37,0.00,-6.98,9.45
13.10,-6.37,0.08,-6.75,9.28
13.12,-6.21,0.08,-6.90,9.29
13.14,-7.06,0.46,-7.98,10.66
13.16,-6.52,0.15,-7.44,9.89
13.18,-6.52,0.23,-7.36,9.84
13.20,-6.60,0.15,-7.21,9.77
13.22,-6.37,0.00,-6.75,9.28
13.25,-6.52,0.08,-7.13,9.66
13.27,-6.60,0.23,-7.59,10.06
13.29,-6.37,0.00,-7.36,9.73
13.31,-6.67,0.00,-7.44,9.99
13.33,-6.37,0.15,-7.06,9.50
13.35,-6.52,0.23,-6.83,9.44
13.37,-6.21,0.15,-7.06,9.40
13.40,-6.14,0.08,-7.13,9.41
13.42,-6.60,0.08,-7.44,9.94
13.45,-6.52,0.00,-7.21,9.72
13.47,-6.37,0.08,-7.52,9.85
13.49,-6.60,0.00,-7.21,9.77
13.52,-6.29,0.00,-6.67,9.17
13.54,-6.60,0.15,-7.52,10.00
13.56,-6.67,0.08,-7.29,9.88
13.58,-6.75,0.23,-7.67,10.22
13.60,-6.52,0.15,-7.82,10.18
13.62,-6.37,0.15,-7.06,9.50
13.65,-6.29,0.08,-6.83,9.28
13.67,-6.44,0.23,-7.06,9.56
13.69,-6.21,0.00,-6.83,9.23
13.71,-6.37,0.08,-7.06,9.50
13.73,-6.44,0.15,-7.67,10.02
13.76,-6.14,0.00,-7.21,9.47
13.78,-6.52,0.15,-7.06,9.61
13.80,-6.60,0.15,-7.52,10.00
13.83,-6.44,0.08,-7.29,9.73
13.85,-6.60,0.08,-7.13,9.71
13.87,-6.21,0.00,-6.60,9.06
13.89,-6.83,0.31,-7.52,10.16
13.91,-6.75,0.15,-8.28,10.68
13.94,-6.60,0.08,-7.21,9.77
13.96,-6.37,0.15,-7.21,9.62
13.98,-6.14,0.00,-6.75,9.12
14.00,-6.21,0.08,-6.67,9.12
14.02,-6.29,0.08,-6.75,9.22
14.05,-6.14,0.00,-7.52,9.70
14.07,-6.52,0.15,-7.75,10.12
14.09,-6.37,0.23,-7.29,9.68
14.11,-6.14,0.08,-7.29,9.52
14.13,-6.21,0.23,-6.75,9.18
14.15,-6.52,0.15,-7.36,9.83
14.17,-6.44,0.15,-7.75,10.08
14.20,-6.60,0.08,-7.67,10.11
14.23,-6.37,0.00,-6.98,9.45
14.25,-6.29,0.00,-6.98,9.39
14.27,-6.29,0.00,-7.13,9.51
14.29,-6.29,0.00,-7.13,9.51
14.31,-6.60,0.15,-7.21,9.77
14.33,-6.21,0.15,-7.59,9.81
